"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.020028,0.14566,0,-0.067492,1,0.334,0.334,0.5,0.05
-0.020149,0.14501,0,-0.067599,1,0.335,0.335,0.5,0.05
-0.02027,0.14436,0,-0.067706,1,0.336,0.336,0.5,0.05
-0.020392,0.14371,0,-0.067813,1,0.337,0.337,0.5,0.05
-0.020513,0.14305,0,-0.06792,1,0.338,0.338,0.5,0.05
-0.020634,0.1424,0,-0.068027,1,0.339,0.339,0.5,0.05
-0.020756,0.14175,0,-0.068134,1,0.34,0.34,0.5,0.05
-0.020878,0.14109,0,-0.068237,1,0.341,0.341,0.5,0.05
-0.021001,0.14044,0,-0.068341,1,0.342,0.342,0.5,0.05
-0.021124,0.13978,0,-0.068445,1,0.343,0.343,0.5,0.05
-0.021246,0.13913,0,-0.068548,1,0.344,0.344,0.5,0.05
-0.021369,0.13848,0,-0.068652,1,0.345,0.345,0.5,0.05
-0.021492,0.13782,0,-0.068756,1,0.346,0.346,0.5,0.05
-0.021615,0.13717,0,-0.068859,1,0.347,0.347,0.5,0.05
-0.021737,0.13651,0,-0.068963,1,0.348,0.348,0.5,0.05
-0.02186,0.13586,0,-0.069067,1,0.349,0.349,0.5,0.05
-0.021983,0.1352,0,-0.069171,1,0.35,0.35,0.5,0.05
-0.022106,0.13455,0,-0.069271,1,0.351,0.351,0.5,0.05
-0.02223,0.13389,0,-0.069371,1,0.352,0.352,0.5,0.05
-0.022354,0.13323,0,-0.069472,1,0.353,0.353,0.5,0.05
-0.022478,0.13257,0,-0.069572,1,0.354,0.354,0.5,0.05
-0.022601,0.13192,0,-0.069672,1,0.355,0.355,0.5,0.05
-0.022725,0.13126,0,-0.069773,1,0.356,0.356,0.5,0.05
-0.022849,0.1306,0,-0.069873,1,0.357,0.357,0.5,0.05
-0.022973,0.12994,0,-0.069974,1,0.358,0.358,0.5,0.05
-0.023096,0.12929,0,-0.070074,1,0.359,0.359,0.5,0.05
-0.02322,0.12863,0,-0.070174,1,0.36,0.36,0.5,0.05
-0.023345,0.12797,0,-0.070271,1,0.361,0.361,0.5,0.05
-0.023469,0.1273,0,-0.070368,1,0.362,0.362,0.5,0.05
-0.023593,0.12664,0,-0.070465,1,0.363,0.363,0.5,0.05
-0.023718,0.12598,0,-0.070562,1,0.364,0.364,0.5,0.05
-0.023842,0.12532,0,-0.070659,1,0.365,0.365,0.5,0.05
-0.023967,0.12465,0,-0.070756,1,0.366,0.366,0.5,0.05
-0.024091,0.12399,0,-0.070853,1,0.367,0.367,0.5,0.05
-0.024216,0.12333,0,-0.07095,1,0.368,0.368,0.5,0.05
-0.02434,0.12267,0,-0.071047,1,0.369,0.369,0.5,0.05
-0.024464,0.12201,0,-0.071144,1,0.37,0.37,0.5,0.05
-0.024589,0.12134,0,-0.071237,1,0.371,0.371,0.5,0.05
-0.024714,0.12067,0,-0.07133,1,0.372,0.372,0.5,0.05
-0.024839,0.12,0,-0.071424,1,0.373,0.373,0.5,0.05
-0.024963,0.11934,0,-0.071517,1,0.374,0.374,0.5,0.05
-0.025088,0.11867,0,-0.071611,1,0.375,0.375,0.5,0.05
-0.025213,0.118,0,-0.071704,1,0.376,0.376,0.5,0.05
-0.025338,0.11733,0,-0.071797,1,0.377,0.377,0.5,0.05
-0.025462,0.11666,0,-0.071891,1,0.378,0.378,0.5,0.05
-0.025587,0.116,0,-0.071984,1,0.379,0.379,0.5,0.05
-0.025712,0.11533,0,-0.072078,1,0.38,0.38,0.5,0.05
-0.025837,0.11465,0,-0.072167,1,0.381,0.381,0.5,0.05
-0.025961,0.11398,0,-0.072257,1,0.382,0.382,0.5,0.05
-0.026086,0.11331,0,-0.072347,1,0.383,0.383,0.5,0.05
-0.026211,0.11263,0,-0.072436,1,0.384,0.384,0.5,0.05
-0.026336,0.11196,0,-0.072526,1,0.385,0.385,0.5,0.05
-0.02646,0.11128,0,-0.072616,1,0.386,0.386,0.5,0.05
-0.026585,0.11061,0,-0.072705,1,0.387,0.387,0.5,0.05
-0.02671,0.10993,0,-0.072795,1,0.388,0.388,0.5,0.05
-0.026835,0.10926,0,-0.072885,1,0.389,0.389,0.5,0.05
-0.026959,0.10858,0,-0.072975,1,0.39,0.39,0.5,0.05
-0.027084,0.1079,0,-0.07306,1,0.391,0.391,0.5,0.05
-0.027208,0.10722,0,-0.073146,1,0.392,0.392,0.5,0.05
-0.027333,0.10654,0,-0.073232,1,0.393,0.393,0.5,0.05
-0.027457,0.10586,0,-0.073318,1,0.394,0.394,0.5,0.05
-0.027582,0.10517,0,-0.073404,1,0.395,0.395,0.5,0.05
-0.027706,0.10449,0,-0.07349,1,0.396,0.396,0.5,0.05
-0.027831,0.10381,0,-0.073576,1,0.397,0.397,0.5,0.05
-0.027955,0.10313,0,-0.073661,1,0.398,0.398,0.5,0.05
-0.02808,0.10245,0,-0.073747,1,0.399,0.399,0.5,0.05
-0.028204,0.10176,0,-0.073833,1,0.4,0.4,0.5,0.05
-0.028328,0.10107,0,-0.073915,1,0.401,0.401,0.5,0.05
-0.028452,0.10038,0,-0.073997,1,0.402,0.402,0.5,0.05
-0.028576,0.099692,0,-0.074079,1,0.403,0.403,0.5,0.05
-0.0287,0.099001,0,-0.074161,1,0.404,0.404,0.5,0.05
-0.028824,0.098311,0,-0.074243,1,0.405,0.405,0.5,0.05
-0.028947,0.09762,0,-0.074325,1,0.406,0.406,0.5,0.05
-0.029071,0.09693,0,-0.074406,1,0.407,0.407,0.5,0.05
-0.029195,0.096239,0,-0.074488,1,0.408,0.408,0.5,0.05
-0.029319,0.095549,0,-0.07457,1,0.409,0.409,0.5,0.05
-0.029443,0.094858,0,-0.074652,1,0.41,0.41,0.5,0.05
-0.029566,0.094159,0,-0.07473,1,0.411,0.411,0.5,0.05
-0.029689,0.093459,0,-0.074808,1,0.412,0.412,0.5,0.05
-0.029812,0.092759,0,-0.074885,1,0.413,0.413,0.5,0.05
-0.029935,0.09206,0,-0.074963,1,0.414,0.414,0.5,0.05
-0.030058,0.09136,0,-0.075041,1,0.415,0.415,0.5,0.05
-0.030181,0.09066,0,-0.075119,1,0.416,0.416,0.5,0.05
-0.030304,0.089961,0,-0.075196,1,0.417,0.417,0.5,0.05
-0.030427,0.089261,0,-0.075274,1,0.418,0.418,0.5,0.05
-0.03055,0.088561,0,-0.075352,1,0.419,0.419,0.5,0.05
-0.030673,0.087862,0,-0.07543,1,0.42,0.42,0.5,0.05
-0.030795,0.087152,0,-0.075503,1,0.421,0.421,0.5,0.05
-0.030917,0.086443,0,-0.075576,1,0.422,0.422,0.5,0.05
-0.031039,0.085733,0,-0.07565,1,0.423,0.423,0.5,0.05
-0.031161,0.085024,0,-0.075723,1,0.424,0.424,0.5,0.05
-0.031283,0.084314,0,-0.075797,1,0.425,0.425,0.5,0.05
-0.031405,0.083605,0,-0.07587,1,0.426,0.426,0.5,0.05
-0.031526,0.082895,0,-0.075944,1,0.427,0.427,0.5,0.05
-0.031648,0.082186,0,-0.076017,1,0.428,0.428,0.5,0.05
-0.03177,0.081476,0,-0.076091,1,0.429,0.429,0.5,0.05
-0.031892,0.080767,0,-0.076164,1,0.43,0.43,0.5,0.05
-0.032013,0.080047,0,-0.076233,1,0.431,0.431,0.5,0.05
-0.032133,0.079327,0,-0.076302,1,0.432,0.432,0.5,0.05
-0.032254,0.078607,0,-0.076371,1,0.433,0.433,0.5,0.05
-0.032374,0.077887,0,-0.07644,1,0.434,0.434,0.5,0.05
-0.032495,0.077167,0,-0.076509,1,0.435,0.435,0.5,0.05
-0.032615,0.076447,0,-0.076578,1,0.436,0.436,0.5,0.05
-0.032736,0.075727,0,-0.076647,1,0.437,0.437,0.5,0.05
-0.032856,0.075008,0,-0.076716,1,0.438,0.438,0.5,0.05
-0.032977,0.074288,0,-0.076785,1,0.439,0.439,0.5,0.05
-0.033097,0.073568,0,-0.076854,1,0.44,0.44,0.5,0.05
-0.033216,0.072837,0,-0.076918,1,0.441,0.441,0.5,0.05
-0.033335,0.072106,0,-0.076982,1,0.442,0.442,0.5,0.05
-0.033454,0.071375,0,-0.077047,1,0.443,0.443,0.5,0.05
-0.033573,0.070644,0,-0.077111,1,0.444,0.444,0.5,0.05
-0.033691,0.069914,0,-0.077175,1,0.445,0.445,0.5,0.05
-0.03381,0.069183,0,-0.077239,1,0.446,0.446,0.5,0.05
-0.033929,0.068452,0,-0.077304,1,0.447,0.447,0.5,0.05
-0.034048,0.067721,0,-0.077368,1,0.448,0.448,0.5,0.05
-0.034167,0.06699,0,-0.077432,1,0.449,0.449,0.5,0.05
-0.034286,0.06626,0,-0.077497,1,0.45,0.45,0.5,0.05
-0.034403,0.065518,0,-0.077556,1,0.451,0.451,0.5,0.05
-0.03452,0.064775,0,-0.077616,1,0.452,0.452,0.5,0.05
-0.034637,0.064033,0,-0.077675,1,0.453,0.453,0.5,0.05
-0.034754,0.063291,0,-0.077735,1,0.454,0.454,0.5,0.05
-0.03487,0.062549,0,-0.077794,1,0.455,0.455,0.5,0.05
-0.034987,0.061807,0,-0.077854,1,0.456,0.456,0.5,0.05
-0.035104,0.061065,0,-0.077913,1,0.457,0.457,0.5,0.05
-0.035221,0.060323,0,-0.077972,1,0.458,0.458,0.5,0.05
-0.035338,0.059581,0,-0.078032,1,0.459,0.459,0.5,0.05
-0.035455,0.058839,0,-0.078091,1,0.46,0.46,0.5,0.05
-0.03557,0.058085,0,-0.078146,1,0.461,0.461,0.5,0.05
-0.035685,0.057331,0,-0.0782,1,0.462,0.462,0.5,0.05
-0.0358,0.056577,0,-0.078255,1,0.463,0.463,0.5,0.05
-0.035915,0.055824,0,-0.078309,1,0.464,0.464,0.5,0.05
-0.036029,0.05507,0,-0.078364,1,0.465,0.465,0.5,0.05
-0.036144,0.054316,0,-0.078418,1,0.466,0.466,0.5,0.05
-0.036259,0.053562,0,-0.078473,1,0.467,0.467,0.5,0.05
-0.036374,0.052809,0,-0.078527,1,0.468,0.468,0.5,0.05
-0.036489,0.052055,0,-0.078582,1,0.469,0.469,0.5,0.05
-0.036604,0.051301,0,-0.078636,1,0.47,0.47,0.5,0.05
-0.036716,0.050536,0,-0.078685,1,0.471,0.471,0.5,0.05
-0.036829,0.04977,0,-0.078735,1,0.472,0.472,0.5,0.05
-0.036941,0.049005,0,-0.078784,1,0.473,0.473,0.5,0.05
-0.037054,0.048239,0,-0.078833,1,0.474,0.474,0.5,0.05
-0.037166,0.047474,0,-0.078883,1,0.475,0.475,0.5,0.05
-0.037279,0.046708,0,-0.078932,1,0.476,0.476,0.5,0.05
-0.037391,0.045942,0,-0.078981,1,0.477,0.477,0.5,0.05
-0.037504,0.045177,0,-0.07903,1,0.478,0.478,0.5,0.05
-0.037616,0.044411,0,-0.07908,1,0.479,0.479,0.5,0.05
-0.037729,0.043646,0,-0.079129,1,0.48,0.48,0.5,0.05
-0.037839,0.042868,0,-0.079173,1,0.481,0.481,0.5,0.05
-0.037949,0.042091,0,-0.079217,1,0.482,0.482,0.5,0.05
-0.038059,0.041313,0,-0.079261,1,0.483,0.483,0.5,0.05
-0.038169,0.040536,0,-0.079305,1,0.484,0.484,0.5,0.05
-0.038279,0.039758,0,-0.079349,1,0.485,0.485,0.5,0.05
-0.038389,0.038981,0,-0.079393,1,0.486,0.486,0.5,0.05
-0.038499,0.038203,0,-0.079437,1,0.487,0.487,0.5,0.05
-0.038609,0.037426,0,-0.07948,1,0.488,0.488,0.5,0.05
-0.038719,0.036648,0,-0.079524,1,0.489,0.489,0.5,0.05
-0.038828,0.035871,0,-0.079568,1,0.49,0.49,0.5,0.05
-0.038936,0.035081,0,-0.079607,1,0.491,0.491,0.5,0.05
-0.039043,0.034292,0,-0.079645,1,0.492,0.492,0.5,0.05
-0.03915,0.033502,0,-0.079684,1,0.493,0.493,0.5,0.05
-0.039258,0.032713,0,-0.079722,1,0.494,0.494,0.5,0.05
-0.039365,0.031923,0,-0.07976,1,0.495,0.495,0.5,0.05
-0.039472,0.031134,0,-0.079799,1,0.496,0.496,0.5,0.05
-0.039579,0.030344,0,-0.079837,1,0.497,0.497,0.5,0.05
-0.039687,0.029555,0,-0.079876,1,0.498,0.498,0.5,0.05
-0.039794,0.028765,0,-0.079914,1,0.499,0.499,0.5,0.05
-0.039901,0.027976,0,-0.079952,1,0.5,0.5,0.5,0.05
-0.040006,0.027175,0,-0.079985,1,0.501,0.501,0.5,0.05
-0.04011,0.026373,0,-0.080018,1,0.502,0.502,0.5,0.05
-0.040215,0.025572,0,-0.080051,1,0.503,0.503,0.5,0.05
-0.040319,0.02477,0,-0.080083,1,0.504,0.504,0.5,0.05
-0.040423,0.023969,0,-0.080116,1,0.505,0.505,0.5,0.05
-0.040528,0.023167,0,-0.080149,1,0.506,0.506,0.5,0.05
-0.040632,0.022366,0,-0.080181,1,0.507,0.507,0.5,0.05
-0.040737,0.021565,0,-0.080214,1,0.508,0.508,0.5,0.05
-0.040841,0.020763,0,-0.080247,1,0.509,0.509,0.5,0.05
-0.040946,0.019962,0,-0.08028,1,0.51,0.51,0.5,0.05
-0.041047,0.019149,0,-0.080306,1,0.511,0.511,0.5,0.05
-0.041148,0.018335,0,-0.080333,1,0.512,0.512,0.5,0.05
-0.04125,0.017522,0,-0.08036,1,0.513,0.513,0.5,0.05
-0.041351,0.016709,0,-0.080387,1,0.514,0.514,0.5,0.05
-0.041453,0.015896,0,-0.080414,1,0.515,0.515,0.5,0.05
-0.041554,0.015083,0,-0.080441,1,0.516,0.516,0.5,0.05
-0.041656,0.01427,0,-0.080468,1,0.517,0.517,0.5,0.05
-0.041757,0.013456,0,-0.080495,1,0.518,0.518,0.5,0.05
-0.041859,0.012643,0,-0.080521,1,0.519,0.519,0.5,0.05
-0.04196,0.01183,0,-0.080548,1,0.52,0.52,0.5,0.05
-0.042058,0.011005,0,-0.080569,1,0.521,0.521,0.5,0.05
-0.042157,0.010181,0,-0.08059,1,0.522,0.522,0.5,0.05
-0.042255,0.009356,0,-0.080611,1,0.523,0.523,0.5,0.05
-0.042353,0.0085313,0,-0.080632,1,0.524,0.524,0.5,0.05
-0.042452,0.0077066,0,-0.080653,1,0.525,0.525,0.5,0.05
-0.04255,0.0068819,0,-0.080674,1,0.526,0.526,0.5,0.05
-0.042648,0.0060572,0,-0.080695,1,0.527,0.527,0.5,0.05
-0.042747,0.0052325,0,-0.080715,1,0.528,0.528,0.5,0.05
-0.042845,0.0044078,0,-0.080736,1,0.529,0.529,0.5,0.05
-0.042944,0.0035831,0,-0.080757,1,0.53,0.53,0.5,0.05
-0.043039,0.0027471,0,-0.080772,1,0.531,0.531,0.5,0.05
-0.043134,0.0019112,0,-0.080787,1,0.532,0.532,0.5,0.05
-0.043229,0.0010753,0,-0.080802,1,0.533,0.533,0.5,0.05
-0.043324,0.00023945,0,-0.080816,1,0.534,0.534,0.5,0.05
-0.04342,-0.0005965,0,-0.080831,1,0.535,0.535,0.5,0.05
-0.043515,-0.0014324,0,-0.080846,1,0.536,0.536,0.5,0.05
-0.04361,-0.0022683,0,-0.080861,1,0.537,0.537,0.5,0.05
-0.043705,-0.0031042,0,-0.080875,1,0.538,0.538,0.5,0.05
-0.0438,-0.0039401,0,-0.08089,1,0.539,0.539,0.5,0.05
-0.043895,-0.004776,0,-0.080905,1,0.54,0.54,0.5,0.05
-0.043988,-0.0056227,0,-0.080914,1,0.541,0.541,0.5,0.05
-0.04408,-0.0064695,0,-0.080922,1,0.542,0.542,0.5,0.05
-0.044172,-0.0073162,0,-0.080931,1,0.543,0.543,0.5,0.05
-0.044264,-0.008163,0,-0.080939,1,0.544,0.544,0.5,0.05
-0.044356,-0.0090097,0,-0.080948,1,0.545,0.545,0.5,0.05
-0.044448,-0.0098564,0,-0.080956,1,0.546,0.546,0.5,0.05
-0.04454,-0.010703,0,-0.080965,1,0.547,0.547,0.5,0.05
-0.044632,-0.01155,0,-0.080973,1,0.548,0.548,0.5,0.05
-0.044724,-0.012397,0,-0.080982,1,0.549,0.549,0.5,0.05
-0.044816,-0.013243,0,-0.08099,1,0.55,0.55,0.5,0.05
-0.044905,-0.0141,0,-0.080993,1,0.551,0.551,0.5,0.05
-0.044994,-0.014958,0,-0.080995,1,0.552,0.552,0.5,0.05
-0.045083,-0.015815,0,-0.080997,1,0.553,0.553,0.5,0.05
-0.045171,-0.016672,0,-0.080999,1,0.554,0.554,0.5,0.05
-0.04526,-0.017529,0,-0.081001,1,0.555,0.555,0.5,0.05
-0.045349,-0.018386,0,-0.081004,1,0.556,0.556,0.5,0.05
-0.045438,-0.019243,0,-0.081006,1,0.557,0.557,0.5,0.05
-0.045527,-0.0201,0,-0.081008,1,0.558,0.558,0.5,0.05
-0.045616,-0.020957,0,-0.08101,1,0.559,0.559,0.5,0.05
-0.045705,-0.021814,0,-0.081012,1,0.56,0.56,0.5,0.05
-0.04579,-0.022681,0,-0.081008,1,0.561,0.561,0.5,0.05
-0.045876,-0.023548,0,-0.081004,1,0.562,0.562,0.5,0.05
-0.045962,-0.024415,0,-0.081,1,0.563,0.563,0.5,0.05
-0.046048,-0.025282,0,-0.080996,1,0.564,0.564,0.5,0.05
-0.046133,-0.026149,0,-0.080991,1,0.565,0.565,0.5,0.05
-0.046219,-0.027016,0,-0.080987,1,0.566,0.566,0.5,0.05
-0.046305,-0.027883,0,-0.080983,1,0.567,0.567,0.5,0.05
-0.046391,-0.02875,0,-0.080979,1,0.568,0.568,0.5,0.05
-0.046476,-0.029617,0,-0.080974,1,0.569,0.569,0.5,0.05
-0.046562,-0.030484,0,-0.08097,1,0.57,0.57,0.5,0.05
-0.046645,-0.03136,0,-0.080959,1,0.571,0.571,0.5,0.05
-0.046727,-0.032236,0,-0.080949,1,0.572,0.572,0.5,0.05
-0.04681,-0.033112,0,-0.080938,1,0.573,0.573,0.5,0.05
-0.046893,-0.033989,0,-0.080927,1,0.574,0.574,0.5,0.05
-0.046975,-0.034865,0,-0.080916,1,0.575,0.575,0.5,0.05
-0.047058,-0.035741,0,-0.080906,1,0.576,0.576,0.5,0.05
-0.047141,-0.036617,0,-0.080895,1,0.577,0.577,0.5,0.05
-0.047223,-0.037494,0,-0.080884,1,0.578,0.578,0.5,0.05
-0.047306,-0.03837,0,-0.080874,1,0.579,0.579,0.5,0.05
-0.047388,-0.039246,0,-0.080863,1,0.58,0.58,0.5,0.05
-0.047468,-0.040131,0,-0.080846,1,0.581,0.581,0.5,0.05
-0.047548,-0.041016,0,-0.080828,1,0.582,0.582,0.5,0.05
-0.047627,-0.041901,0,-0.080811,1,0.583,0.583,0.5,0.05
-0.047707,-0.042786,0,-0.080794,1,0.584,0.584,0.5,0.05
-0.047787,-0.043671,0,-0.080776,1,0.585,0.585,0.5,0.05
-0.047866,-0.044556,0,-0.080759,1,0.586,0.586,0.5,0.05
-0.047946,-0.045441,0,-0.080742,1,0.587,0.587,0.5,0.05
-0.048026,-0.046326,0,-0.080725,1,0.588,0.588,0.5,0.05
-0.048105,-0.047211,0,-0.080707,1,0.589,0.589,0.5,0.05
-0.048185,-0.048096,0,-0.08069,1,0.59,0.59,0.5,0.05
-0.048262,-0.048989,0,-0.080666,1,0.591,0.591,0.5,0.05
-0.048339,-0.049882,0,-0.080642,1,0.592,0.592,0.5,0.05
-0.048415,-0.050775,0,-0.080618,1,0.593,0.593,0.5,0.05
-0.048492,-0.051668,0,-0.080594,1,0.594,0.594,0.5,0.05
-0.048569,-0.052562,0,-0.080571,1,0.595,0.595,0.5,0.05
-0.048646,-0.053455,0,-0.080547,1,0.596,0.596,0.5,0.05
-0.048723,-0.054348,0,-0.080523,1,0.597,0.597,0.5,0.05
-0.048799,-0.055241,0,-0.080499,1,0.598,0.598,0.5,0.05
-0.048876,-0.056134,0,-0.080475,1,0.599,0.599,0.5,0.05
-0.048953,-0.057027,0,-0.080451,1,0.6,0.6,0.5,0.05
-0.049027,-0.057928,0,-0.080421,1,0.601,0.601,0.5,0.05
-0.049101,-0.058829,0,-0.08039,1,0.602,0.602,0.5,0.05
-0.049175,-0.059729,0,-0.08036,1,0.603,0.603,0.5,0.05
-0.049249,-0.06063,0,-0.080329,1,0.604,0.604,0.5,0.05
-0.049323,-0.061531,0,-0.080299,1,0.605,0.605,0.5,0.05
-0.049398,-0.062431,0,-0.080268,1,0.606,0.606,0.5,0.05
-0.049472,-0.063332,0,-0.080238,1,0.607,0.607,0.5,0.05
-0.049546,-0.064233,0,-0.080207,1,0.608,0.608,0.5,0.05
-0.04962,-0.065133,0,-0.080177,1,0.609,0.609,0.5,0.05
-0.049694,-0.066034,0,-0.080146,1,0.61,0.61,0.5,0.05
-0.049765,-0.066942,0,-0.080109,1,0.611,0.611,0.5,0.05
-0.049837,-0.067849,0,-0.080072,1,0.612,0.612,0.5,0.05
-0.049909,-0.068757,0,-0.080035,1,0.613,0.613,0.5,0.05
-0.04998,-0.069665,0,-0.079998,1,0.614,0.614,0.5,0.05
-0.050052,-0.070572,0,-0.079961,1,0.615,0.615,0.5,0.05
-0.050123,-0.07148,0,-0.079924,1,0.616,0.616,0.5,0.05
-0.050195,-0.072388,0,-0.079886,1,0.617,0.617,0.5,0.05
-0.050267,-0.073295,0,-0.079849,1,0.618,0.618,0.5,0.05
-0.050338,-0.074203,0,-0.079812,1,0.619,0.619,0.5,0.05
-0.05041,-0.075111,0,-0.079775,1,0.62,0.62,0.5,0.05
-0.050479,-0.076025,0,-0.079731,1,0.621,0.621,0.5,0.05
-0.050548,-0.076939,0,-0.079688,1,0.622,0.622,0.5,0.05
-0.050618,-0.077853,0,-0.079644,1,0.623,0.623,0.5,0.05
-0.050687,-0.078767,0,-0.0796,1,0.624,0.624,0.5,0.05
-0.050756,-0.079682,0,-0.079557,1,0.625,0.625,0.5,0.05
-0.050825,-0.080596,0,-0.079513,1,0.626,0.626,0.5,0.05
-0.050895,-0.08151,0,-0.079469,1,0.627,0.627,0.5,0.05
-0.050964,-0.082424,0,-0.079425,1,0.628,0.628,0.5,0.05
-0.051033,-0.083338,0,-0.079382,1,0.629,0.629,0.5,0.05
-0.051103,-0.084252,0,-0.079338,1,0.63,0.63,0.5,0.05
-0.05117,-0.085172,0,-0.079288,1,0.631,0.631,0.5,0.05
-0.051237,-0.086093,0,-0.079237,1,0.632,0.632,0.5,0.05
-0.051304,-0.087013,0,-0.079187,1,0.633,0.633,0.5,0.05
-0.051372,-0.087933,0,-0.079137,1,0.634,0.634,0.5,0.05
-0.051439,-0.088853,0,-0.079087,1,0.635,0.635,0.5,0.05
-0.051506,-0.089773,0,-0.079036,1,0.636,0.636,0.5,0.05
-0.051573,-0.090694,0,-0.078986,1,0.637,0.637,0.5,0.05
-0.051641,-0.091614,0,-0.078936,1,0.638,0.638,0.5,0.05
-0.051708,-0.092534,0,-0.078886,1,0.639,0.639,0.5,0.05
-0.051775,-0.093454,0,-0.078835,1,0.64,0.64,0.5,0.05
-0.05184,-0.09438,0,-0.078779,1,0.641,0.641,0.5,0.05
-0.051906,-0.095306,0,-0.078722,1,0.642,0.642,0.5,0.05
-0.051971,-0.096231,0,-0.078665,1,0.643,0.643,0.5,0.05
-0.052037,-0.097157,0,-0.078608,1,0.644,0.644,0.5,0.05
-0.052102,-0.098083,0,-0.078551,1,0.645,0.645,0.5,0.05
-0.052168,-0.099009,0,-0.078495,1,0.646,0.646,0.5,0.05
-0.052233,-0.099935,0,-0.078438,1,0.647,0.647,0.5,0.05
-0.052299,-0.10086,0,-0.078381,1,0.648,0.648,0.5,0.05
-0.052364,-0.10179,0,-0.078324,1,0.649,0.649,0.5,0.05
-0.05243,-0.10271,0,-0.078267,1,0.65,0.65,0.5,0.05
-0.052493,-0.10364,0,-0.078204,1,0.651,0.651,0.5,0.05
-0.052557,-0.10457,0,-0.078141,1,0.652,0.652,0.5,0.05
-0.052621,-0.10551,0,-0.078078,1,0.653,0.653,0.5,0.05
-0.052685,-0.10644,0,-0.078014,1,0.654,0.654,0.5,0.05
-0.052749,-0.10737,0,-0.077951,1,0.655,0.655,0.5,0.05
-0.052813,-0.1083,0,-0.077888,1,0.656,0.656,0.5,0.05
-0.052877,-0.10923,0,-0.077825,1,0.657,0.657,0.5,0.05
-0.052941,-0.11016,0,-0.077761,1,0.658,0.658,0.5,0.05
-0.053005,-0.11109,0,-0.077698,1,0.659,0.659,0.5,0.05
-0.053069,-0.11202,0,-0.077635,1,0.66,0.66,0.5,0.05
-0.053132,-0.11296,0,-0.077565,1,0.661,0.661,0.5,0.05
-0.053194,-0.1139,0,-0.077496,1,0.662,0.662,0.5,0.05
-0.053257,-0.11483,0,-0.077426,1,0.663,0.663,0.5,0.05
-0.05332,-0.11577,0,-0.077356,1,0.664,0.664,0.5,0.05
-0.053383,-0.1167,0,-0.077287,1,0.665,0.665,0.5,0.05
